Step 0, overlap = 0.847, params = -58.4439, -34.6127, -0.0175, 1.1080
Step 45, overlap = 0.888, params = -58.4520, -34.6200, -0.6789, 0.9670
Step 46, overlap = 0.888, params = -58.4522, -34.6202, -0.6772, 0.9660
Step 47, overlap = 0.888, params = -58.4524, -34.6204, -0.6754, 0.9650
Step 48, overlap = 0.888, params = -58.4522, -34.6202, -0.6737, 0.9640
Step 49, overlap = 0.888, params = -58.4524, -34.6204, -0.6720, 0.9630
Step 50, overlap = 0.888, params = -58.4522, -34.6202, -0.6702, 0.9620
Step 51, overlap = 0.889, params = -58.4524, -34.6204, -0.6685, 0.9610
Step 52, overlap = 0.889, params = -58.4526, -34.6202, -0.6667, 0.9600
Step 53, overlap = 0.889, params = -58.4528, -34.6200, -0.6650, 0.9590
Step 54, overlap = 0.889, params = -58.4530, -34.6202, -0.6667, 0.9580
Step 55, overlap = 0.889, params = -58.4528, -34.6200, -0.6650, 0.9570
Step 56, overlap = 0.889, params = -58.4530, -34.6202, -0.6632, 0.9560
Step 57, overlap = 0.889, params = -58.4528, -34.6200, -0.6615, 0.9550
Step 58, overlap = 0.889, params = -58.4530, -34.6202, -0.6597, 0.9540
Step 59, overlap = 0.889, params = -58.4528, -34.6200, -0.6580, 0.9530
Step 60, overlap = 0.889, params = -58.4530, -34.6202, -0.6597, 0.9520
Step 61, overlap = 0.889, params = -58.4528, -34.6200, -0.6580, 0.9510
Step 62, overlap = 0.889, params = -58.4530, -34.6202, -0.6562, 0.9500
Step 63, overlap = 0.889, params = -58.4528, -34.6200, -0.6545, 0.9490
Step 64, overlap = 0.889, params = -58.4530, -34.6202, -0.6528, 0.9480
Step 65, overlap = 0.889, params = -58.4528, -34.6200, -0.6510, 0.9470
Step 66, overlap = 0.889, params = -58.4530, -34.6202, -0.6528, 0.9460
Step 67, overlap = 0.889, params = -58.4528, -34.6200, -0.6510, 0.9450
Step 68, overlap = 0.889, params = -58.4530, -34.6202, -0.6493, 0.9440
Step 69, overlap = 0.890, params = -58.4528, -34.6200, -0.6475, 0.9430
Step 70, overlap = 0.889, params = -58.4530, -34.6202, -0.6493, 0.9420
Step 71, overlap = 0.890, params = -58.4528, -34.6200, -0.6475, 0.9430
