Step 0, overlap = 0.736, params = -67.1396, -29.7287, 0.0175, 0.9923
Step 122, overlap = 0.744, params = -67.0722, -29.8573, -0.2234, 1.1183
Step 123, overlap = 0.744, params = -67.0764, -29.8616, -0.2251, 1.1193
Step 124, overlap = 0.744, params = -67.0722, -29.8659, -0.2269, 1.1203
Step 125, overlap = 0.744, params = -67.0680, -29.8616, -0.2286, 1.1213
Step 126, overlap = 0.744, params = -67.0722, -29.8659, -0.2304, 1.1223
Step 127, overlap = 0.745, params = -67.0680, -29.8616, -0.2321, 1.1233
Step 128, overlap = 0.745, params = -67.0722, -29.8659, -0.2339, 1.1243
Step 129, overlap = 0.745, params = -67.0680, -29.8702, -0.2356, 1.1253
Step 130, overlap = 0.745, params = -67.0722, -29.8659, -0.2374, 1.1263
Step 131, overlap = 0.745, params = -67.0680, -29.8702, -0.2391, 1.1273
Step 132, overlap = 0.745, params = -67.0638, -29.8659, -0.2409, 1.1283
Step 133, overlap = 0.745, params = -67.0680, -29.8702, -0.2426, 1.1293
Step 134, overlap = 0.745, params = -67.0638, -29.8744, -0.2443, 1.1303
Step 135, overlap = 0.745, params = -67.0680, -29.8702, -0.2461, 1.1313
Step 136, overlap = 0.745, params = -67.0638, -29.8744, -0.2478, 1.1323
Step 137, overlap = 0.745, params = -67.0680, -29.8787, -0.2496, 1.1333
Step 138, overlap = 0.746, params = -67.0638, -29.8744, -0.2513, 1.1343
Step 139, overlap = 0.746, params = -67.0680, -29.8787, -0.2531, 1.1353
Step 140, overlap = 0.746, params = -67.0638, -29.8744, -0.2548, 1.1363
Step 141, overlap = 0.746, params = -67.0680, -29.8787, -0.2566, 1.1373
Step 142, overlap = 0.746, params = -67.0638, -29.8830, -0.2583, 1.1383
Step 143, overlap = 0.746, params = -67.0596, -29.8787, -0.2601, 1.1393
Step 144, overlap = 0.746, params = -67.0638, -29.8830, -0.2618, 1.1403
Step 145, overlap = 0.746, params = -67.0596, -29.8787, -0.2635, 1.1413
Step 146, overlap = 0.746, params = -67.0638, -29.8830, -0.2653, 1.1423
Step 147, overlap = 0.746, params = -67.0596, -29.8873, -0.2670, 1.1433
Step 148, overlap = 0.746, params = -67.0638, -29.8830, -0.2688, 1.1443
Step 149, overlap = 0.747, params = -67.0596, -29.8873, -0.2705, 1.1453
Step 150, overlap = 0.747, params = -67.0638, -29.8830, -0.2723, 1.1463
Step 151, overlap = 0.747, params = -67.0596, -29.8873, -0.2740, 1.1473
Step 152, overlap = 0.747, params = -67.0638, -29.8830, -0.2758, 1.1483
Step 153, overlap = 0.747, params = -67.0596, -29.8873, -0.2775, 1.1493
Step 154, overlap = 0.747, params = -67.0638, -29.8916, -0.2793, 1.1503
Step 155, overlap = 0.747, params = -67.0596, -29.8873, -0.2810, 1.1513
Step 156, overlap = 0.747, params = -67.0554, -29.8916, -0.2827, 1.1523
Step 157, overlap = 0.747, params = -67.0596, -29.8873, -0.2845, 1.1533
Step 158, overlap = 0.747, params = -67.0554, -29.8916, -0.2862, 1.1543
Step 159, overlap = 0.748, params = -67.0596, -29.8873, -0.2880, 1.1553
Step 160, overlap = 0.748, params = -67.0554, -29.8916, -0.2897, 1.1563
Step 161, overlap = 0.748, params = -67.0596, -29.8873, -0.2915, 1.1573
Step 162, overlap = 0.748, params = -67.0554, -29.8916, -0.2932, 1.1583
Step 163, overlap = 0.748, params = -67.0596, -29.8959, -0.2950, 1.1593
Step 164, overlap = 0.748, params = -67.0554, -29.8916, -0.2967, 1.1603
Step 165, overlap = 0.748, params = -67.0596, -29.8959, -0.2985, 1.1613
Step 166, overlap = 0.748, params = -67.0554, -29.8916, -0.3002, 1.1623
Step 167, overlap = 0.748, params = -67.0596, -29.8959, -0.3019, 1.1633
Step 168, overlap = 0.748, params = -67.0554, -29.8916, -0.3037, 1.1643
Step 169, overlap = 0.748, params = -67.0596, -29.8959, -0.3019, 1.1653
Step 170, overlap = 0.749, params = -67.0554, -29.8916, -0.3037, 1.1663
Step 171, overlap = 0.749, params = -67.0596, -29.8959, -0.3054, 1.1673
Step 172, overlap = 0.749, params = -67.0554, -29.8916, -0.3072, 1.1683
Step 173, overlap = 0.749, params = -67.0596, -29.8959, -0.3054, 1.1693
Step 174, overlap = 0.749, params = -67.0554, -29.8916, -0.3072, 1.1703
Step 175, overlap = 0.749, params = -67.0596, -29.8959, -0.3089, 1.1713
Step 176, overlap = 0.749, params = -67.0554, -29.8916, -0.3107, 1.1723
Step 177, overlap = 0.749, params = -67.0596, -29.8959, -0.3089, 1.1733
Step 178, overlap = 0.749, params = -67.0554, -29.8916, -0.3107, 1.1743
Step 179, overlap = 0.749, params = -67.0596, -29.8959, -0.3124, 1.1753
Step 180, overlap = 0.749, params = -67.0554, -29.8916, -0.3142, 1.1763
Step 181, overlap = 0.750, params = -67.0596, -29.8959, -0.3159, 1.1773
Step 182, overlap = 0.750, params = -67.0554, -29.9002, -0.3142, 1.1783
Step 183, overlap = 0.750, params = -67.0596, -29.8959, -0.3159, 1.1793
Step 184, overlap = 0.750, params = -67.0554, -29.8916, -0.3176, 1.1803
Step 185, overlap = 0.750, params = -67.0596, -29.8959, -0.3194, 1.1813
Step 186, overlap = 0.750, params = -67.0554, -29.9002, -0.3211, 1.1823
Step 187, overlap = 0.750, params = -67.0596, -29.8959, -0.3229, 1.1833
Step 188, overlap = 0.750, params = -67.0554, -29.9002, -0.3211, 1.1843
Step 189, overlap = 0.750, params = -67.0596, -29.8959, -0.3229, 1.1853
Step 190, overlap = 0.750, params = -67.0554, -29.9002, -0.3246, 1.1863
Step 191, overlap = 0.750, params = -67.0596, -29.8959, -0.3264, 1.1873
Step 192, overlap = 0.751, params = -67.0554, -29.9002, -0.3246, 1.1883
Step 193, overlap = 0.751, params = -67.0596, -29.8959, -0.3264, 1.1893
Step 194, overlap = 0.751, params = -67.0638, -29.9002, -0.3281, 1.1903
Step 195, overlap = 0.751, params = -67.0596, -29.8959, -0.3299, 1.1913
Step 196, overlap = 0.751, params = -67.0554, -29.9002, -0.3281, 1.1923
Step 197, overlap = 0.751, params = -67.0596, -29.8959, -0.3299, 1.1933
Step 198, overlap = 0.751, params = -67.0638, -29.9002, -0.3316, 1.1943
Step 199, overlap = 0.751, params = -67.0596, -29.8959, -0.3334, 1.1953
Step 200, overlap = 0.751, params = -67.0638, -29.9002, -0.3351, 1.1963
