Step 0, overlap = 0.827, params = -60.6252, -36.5981, 0.0175, 0.8743
Step 60, overlap = 0.897, params = -60.4101, -36.3960, 0.1780, 1.2563
Step 61, overlap = 0.897, params = -60.4034, -36.4037, 0.1798, 1.2573
Step 62, overlap = 0.897, params = -60.4101, -36.3960, 0.1780, 1.2583
Step 63, overlap = 0.897, params = -60.4034, -36.4037, 0.1798, 1.2593
Step 64, overlap = 0.897, params = -60.4101, -36.4115, 0.1780, 1.2603
Step 65, overlap = 0.897, params = -60.4168, -36.4037, 0.1763, 1.2613
Step 66, overlap = 0.897, params = -60.4101, -36.4115, 0.1780, 1.2623
Step 67, overlap = 0.897, params = -60.4034, -36.4037, 0.1763, 1.2633
Step 68, overlap = 0.897, params = -60.4101, -36.4115, 0.1780, 1.2643
Step 69, overlap = 0.897, params = -60.4034, -36.4037, 0.1763, 1.2653
Step 70, overlap = 0.897, params = -60.3967, -36.4115, 0.1780, 1.2663
Step 71, overlap = 0.897, params = -60.4034, -36.4037, 0.1763, 1.2673
Step 72, overlap = 0.897, params = -60.3967, -36.4115, 0.1780, 1.2683
Step 73, overlap = 0.897, params = -60.4034, -36.4037, 0.1763, 1.2693
Step 74, overlap = 0.897, params = -60.3967, -36.4115, 0.1780, 1.2683
